,HouseNumber,Street,StreetSuffix,City,State,Zip,StreetName,Address,StateName,Zip4,AddressType,RBDI,Active,Fips,County,ResultCode,MAK,
11,228,10th,Ter,Cape Coral,FL,33993,,228 NW 10th Ter,Florida,1157,Street,Residential,Yes,12071,lee                      ,AS01,9550362957,
12,307,10th,Ter,Cape Coral,FL,33993,,307 NW 10th Ter,Florida,1330,Street,Residential,Yes,12071,lee                      ,AS01,9504101591,
13,311,10th,Ter,Cape Coral,FL,33993,,311 NW 10th Ter,Florida,1330,Street,Residential,Yes,12071,lee                      ,AS01,2502014413,
14,312,10th,Ter,Cape Coral,FL,33993,,312 NW 10th Ter,Florida,1303,Street,Residential,Yes,12071,lee                      ,AS01,7016523695,
15,321,10th,Ter,Cape Coral,FL,33993,,321 NW 10th Ter,Florida,1330,Street,Residential,Yes,12071,lee                      ,AS01,2385935688,
16,324,10th,Ter,Cape Coral,FL,33993,,324 NW 10th Ter,Florida,1303,Street,Residential,Yes,12071,lee                      ,AS01,7379727698,
17,325,10th,Ter,Cape Coral,FL,33993,,325 NW 10th Ter,Florida,1330,Street,Residential,Yes,12071,lee                      ,AS01,8094031693,
18,407,10th,Ter,Cape Coral,FL,33993,,407 NW 10th Ter,Florida,1159,Street,Residential,Yes,12071,lee                      ,AS01,5088382267,
19,410,10th,Ter,Cape Coral,FL,33993,,410 NW 10th Ter,Florida,1161,Street,Residential,Yes,12071,lee                      ,AS01,7141568373,
20,414,10th,Ter,Cape Coral,FL,33993,,414 NW 10th Ter,Florida,1161,Street,Residential,Yes,12071,lee                      ,AS01,3323329411,
21,418,10th,Ter,Cape Coral,FL,33993,,418 NW 10th Ter,Florida,1161,Street,Residential,Yes,12071,lee                      ,AS01,8912338230,
22,419,10th,Ter,Cape Coral,FL,33993,,419 NW 10th Ter,Florida,1159,Street,Residential,Yes,12071,lee                      ,AS01,5265885658,
23,423,10th,Ter,Cape Coral,FL,33993,,423 NW 10th Ter,Florida,1159,Street,Residential,Yes,12071,lee                      ,AS01,8101197319,
24,426,10th,Ter,Cape Coral,FL,33993,,426 NW 10th Ter,Florida,1161,Street,Residential,Yes,12071,lee                      ,AS01,6158782340,
25,427,10th,Ter,Cape Coral,FL,33993,,427 NW 10th Ter,Florida,1159,Street,Residential,Yes,12071,lee                      ,"AS01,AS17",3268348808,
26,507,10th,Ter,Cape Coral,FL,33993,,507 NW 10th Ter,Florida,1327,Street,Residential,Yes,12071,lee                      ,AS01,3931586372,
27,511,10th,Ter,Cape Coral,FL,33993,,511 NW 10th Ter,Florida,1327,Street,Residential,Yes,12071,lee                      ,AS01,8802456109,
28,523,10th,Ter,Cape Coral,FL,33993,,523 NW 10th Ter,Florida,1327,Street,Residential,Yes,12071,lee                      ,AS01,1282644231,
29,531,10th,Ter,Cape Coral,FL,33993,,531 NW 10th Ter,Florida,1327,Street,Residential,Yes,12071,lee                      ,AS01,2919475472,
30,605,10th,Ter,Cape Coral,FL,33993,,605 NW 10th Ter,Florida,1101,Street,Residential,Yes,12071,lee                      ,AS01,7380480500,
31,613,10th,Ter,Cape Coral,FL,33993,,613 NW 10th Ter,Florida,1101,Street,Residential,Yes,12071,lee                      ,AS01,5580552382,
32,617,10th,Ter,Cape Coral,FL,33993,,617 NW 10th Ter,Florida,1101,Street,Residential,Yes,12071,lee                      ,AS01,3576980547,
33,623,10th,Ter,Cape Coral,FL,33993,,623 NW 10th Ter,Florida,1101,Street,Residential,Yes,12071,lee                      ,AS01,1288063363,
34,627,10th,Ter,Cape Coral,FL,33993,,627 NW 10th Ter,Florida,1101,Street,Residential,Yes,12071,lee                      ,AS01,2101752436,
35,1305,10th,Ter,Cape Coral,FL,33993,,1305 NW 10th Ter,Florida,7215,Street,Unknown,Yes,12071,lee                      ,"AS01,AS17",9343849547,
36,1306,10th,Ter,Cape Coral,FL,33993,,1306 NW 10th Ter,Florida,7210,Street,Residential,Yes,12071,lee                      ,AS01,2994111762,
37,1309,10th,Ter,Cape Coral,FL,33993,,1309 NW 10th Ter,Florida,7215,Street,Unknown,Yes,12071,lee                      ,"AS01,AS17",1445146834,
38,1313,10th,Ter,Cape Coral,FL,33993,,1313 NW 10th Ter,Florida,7215,Street,Residential,Yes,12071,lee                      ,AS01,4462095645,
39,1314,10th,Ter,Cape Coral,FL,33993,,1314 NW 10th Ter,Florida,7210,Street,Residential,Yes,12071,lee                      ,AS01,7518304277,
40,1317,10th,Ter,Cape Coral,FL,33993,,1317 NW 10th Ter,Florida,7215,Street,Residential,Yes,12071,lee                      ,AS01,1368462091,
41,1318,10th,Ter,Cape Coral,FL,33993,,1318 NW 10th Ter,Florida,7210,Street,Unknown,Yes,12071,lee                      ,"AS01,AS17",6850337442,
42,1322,10th,Ter,Cape Coral,FL,33993,,1322 NW 10th Ter,Florida,7210,Street,Residential,Yes,12071,lee                      ,AS01,4380598603,
43,1325,10th,Ter,Cape Coral,FL,33993,,1325 NW 10th Ter,Florida,7215,Street,Residential,Yes,12071,lee                      ,AS01,2718449094,
44,1400,10th,Ter,Cape Coral,FL,33993,,1400 NW 10th Ter,Florida,2025,Street,Residential,Yes,12071,lee                      ,AS01,5700989261,
45,1401,10th,Ter,Cape Coral,FL,33993,,1401 NW 10th Ter,Florida,7209,Street,Residential,Yes,12071,lee                      ,AS01,4766262268,
46,1404,10th,Ter,Cape Coral,FL,33993,,1404 NW 10th Ter,Florida,2025,Street,Residential,Yes,12071,lee                      ,AS01,1679829354,
47,1405,10th,Ter,Cape Coral,FL,33993,,1405 NW 10th Ter,Florida,7209,Street,Residential,Yes,12071,lee                      ,AS01,4709689524,
48,1408,10th,Ter,Cape Coral,FL,33993,,1408 NW 10th Ter,Florida,2025,Street,Residential,Yes,12071,lee                      ,AS01,1702474880,
49,1409,10th,Ter,Cape Coral,FL,33993,,1409 NW 10th Ter,Florida,7209,Street,Residential,Yes,12071,lee                      ,AS01,4934768355,
50,1412,10th,Ter,Cape Coral,FL,33993,,1412 NW 10th Ter,Florida,2025,Street,Residential,Yes,12071,lee                      ,AS01,9294595829,
51,1413,10th,Ter,Cape Coral,FL,33993,,1413 NW 10th Ter,Florida,7209,Street,Residential,Yes,12071,lee                      ,AS01,5187932626,
52,1416,10th,Ter,Cape Coral,FL,33993,,1416 NW 10th Ter,Florida,2025,Street,Residential,Yes,12071,lee                      ,AS01,7615726339,
53,1420,10th,Ter,Cape Coral,FL,33993,,1420 NW 10th Ter,Florida,2025,Street,Residential,Yes,12071,lee                      ,AS01,3023142410,
54,1421,10th,Ter,Cape Coral,FL,33993,,1421 NW 10th Ter,Florida,7209,Street,Residential,Yes,12071,lee                      ,AS01,8744362347,
55,1425,10th,Ter,Cape Coral,FL,33993,,1425 NW 10th Ter,Florida,7209,Street,Residential,Yes,12071,lee                      ,AS01,1976807399,
56,1804,10th,Ter,Cape Coral,FL,33993,,1804 NW 10th Ter,Florida,5993,Street,Residential,Yes,12071,lee                      ,AS01,1553498511,
57,1805,10th,Ter,Cape Coral,FL,33993,,1805 NW 10th Ter,Florida,5954,Street,Residential,Yes,12071,lee                      ,AS01,2372380229,
58,1808,10th,Ter,Cape Coral,FL,33993,,1808 NW 10th Ter,Florida,5993,Street,Residential,Yes,12071,lee                      ,AS01,6796550433,
59,1809,10th,Ter,Cape Coral,FL,33993,,1809 NW 10th Ter,Florida,5954,Street,Residential,Yes,12071,lee                      ,AS01,3037249828,
60,1812,10th,Ter,Cape Coral,FL,33993,,1812 NW 10th Ter,Florida,5993,Street,Residential,Yes,12071,lee                      ,AS01,5707459571,
61,2013,10th,Ter,Cape Coral,FL,33993,,2013 NW 10th Ter,Florida,5400,Street,Residential,Yes,12071,lee                      ,AS01,9195382011,
62,2016,10th,Ter,Cape Coral,FL,33993,,2016 NW 10th Ter,Florida,5906,Street,Residential,Yes,12071,lee                      ,AS01,9768400379,
63,2020,10th,Ter,Cape Coral,FL,33993,,2020 NW 10th Ter,Florida,5906,Street,Residential,Yes,12071,lee                      ,AS01,6178320542,
64,2023,10th,Ter,Cape Coral,FL,33993,,2023 NW 10th Ter,Florida,5400,Street,Residential,Yes,12071,lee                      ,AS01,6685207456,
65,2024,10th,Ter,Cape Coral,FL,33993,,2024 NW 10th Ter,Florida,5906,Street,Residential,Yes,12071,lee                      ,AS01,6132481164,
66,2101,10th,Ter,Cape Coral,FL,33993,,2101 NW 10th Ter,Florida,5907,Street,Residential,Yes,12071,lee                      ,AS01,8447448814,
67,2102,10th,Ter,Cape Coral,FL,33993,,2102 NW 10th Ter,Florida,5405,Street,Residential,Yes,12071,lee                      ,AS01,8911014020,
68,2108,10th,Ter,Cape Coral,FL,33993,,2108 NW 10th Ter,Florida,5405,Street,Residential,Yes,12071,lee                      ,AS01,6374704240,
69,2113,10th,Ter,Cape Coral,FL,33993,,2113 NW 10th Ter,Florida,5907,Street,Residential,Yes,12071,lee                      ,AS01,9582841325,
70,2114,10th,Ter,Cape Coral,FL,33993,,2114 NW 10th Ter,Florida,5405,Street,Residential,Yes,12071,lee                      ,AS01,9226735543,
71,2120,10th,Ter,Cape Coral,FL,33993,,2120 NW 10th Ter,Florida,5405,Street,Residential,Yes,12071,lee                      ,AS01,1892854980,
72,2121,10th,Ter,Cape Coral,FL,33993,,2121 NW 10th Ter,Florida,5907,Street,Residential,Yes,12071,lee                      ,AS01,7890044537,
73,2125,10th,Ter,Cape Coral,FL,33993,,2125 NW 10th Ter,Florida,5907,Street,Residential,Yes,12071,lee                      ,AS01,6601284559,
74,2129,10th,Ter,Cape Coral,FL,33993,,2129 NW 10th Ter,Florida,5907,Street,Residential,Yes,12071,lee                      ,AS01,6103079418,
75,2200,10th,Ter,Cape Coral,FL,33993,,2200 NW 10th Ter,Florida,5401,Street,Residential,Yes,12071,lee                      ,AS01,7495221981,
76,2206,10th,Ter,Cape Coral,FL,33993,,2206 NW 10th Ter,Florida,5401,Street,Residential,Yes,12071,lee                      ,AS01,2527973749,
77,2210,10th,Ter,Cape Coral,FL,33993,,2210 NW 10th Ter,Florida,5401,Street,Residential,Yes,12071,lee                      ,AS01,1232871171,
78,2519,10th,Ter,Cape Coral,FL,33993,,2519 NW 10th Ter,Florida,5701,Street,Residential,Yes,12071,lee                      ,AS01,6874048483,
79,2520,10th,Ter,Cape Coral,FL,33993,,2520 NW 10th Ter,Florida,,Street,Residential,Yes,12071,lee                      ,AS03,2722361187,
80,2522,10th,Ter,Cape Coral,FL,33993,,2522 NW 10th Ter,Florida,5701,Street,Residential,Yes,12071,lee                      ,AS01,1959674654,
81,2523,10th,Ter,Cape Coral,FL,33993,,2523 NW 10th Ter,Florida,5701,Street,Residential,Yes,12071,lee                      ,"AS01,AS17",9378711697,
82,2526,10th,Ter,Cape Coral,FL,33993,,2526 NW 10th Ter,Florida,5701,Street,Residential,Yes,12071,lee                      ,AS01,7711128933,
83,2527,10th,Ter,Cape Coral,FL,33993,,2527 NW 10th Ter,Florida,5701,Street,Residential,Yes,12071,lee                      ,AS01,2624580256,
84,2602,10th,Ter,Cape Coral,FL,33993,,2602 NW 10th Ter,Florida,5727,Street,Residential,Yes,12071,lee                      ,AS01,9044564437,
85,2603,10th,Ter,Cape Coral,FL,33993,,2603 NW 10th Ter,Florida,5727,Street,Residential,Yes,12071,lee                      ,AS01,1579573628,
86,2614,10th,Ter,Cape Coral,FL,33993,,2614 NW 10th Ter,Florida,5727,Street,Residential,Yes,12071,lee                      ,AS01,1749682804,
87,2615,10th,Ter,Cape Coral,FL,33993,,2615 NW 10th Ter,Florida,5727,Street,Residential,Yes,12071,lee                      ,AS01,1798475024,
88,2618,10th,Ter,Cape Coral,FL,33993,,2618 NW 10th Ter,Florida,5727,Street,Residential,Yes,12071,lee                      ,AS01,8318883069,
89,2619,10th,Ter,Cape Coral,FL,33993,,2619 NW 10th Ter,Florida,5727,Street,Residential,Yes,12071,lee                      ,AS01,4774850155,
90,2701,10th,Ter,Cape Coral,FL,33993,,2701 NW 10th Ter,Florida,6208,Street,Residential,Yes,12071,lee                      ,AS01,1178356435,
91,2702,10th,Ter,Cape Coral,FL,33993,,2702 NW 10th Ter,Florida,5704,Street,Residential,Yes,12071,lee                      ,AS01,2438133516,
92,2710,10th,Ter,Cape Coral,FL,33993,,2710 NW 10th Ter,Florida,5704,Street,Residential,Yes,12071,lee                      ,AS01,1587105372,
93,2713,10th,Ter,Cape Coral,FL,33993,,2713 NW 10th Ter,Florida,6208,Street,Residential,Yes,12071,lee                      ,AS01,1557264398,
94,2714,10th,Ter,Cape Coral,FL,33993,,2714 NW 10th Ter,Florida,5704,Street,Residential,Yes,12071,lee                      ,AS01,3267682094,
95,2717,10th,Ter,Cape Coral,FL,33993,,2717 NW 10th Ter,Florida,6208,Street,Residential,Yes,12071,lee                      ,AS01,5805155683,
96,2718,10th,Ter,Cape Coral,FL,33993,,2718 NW 10th Ter,Florida,5704,Street,Residential,Yes,12071,lee                      ,AS01,3849453157,
97,2722,10th,Ter,Cape Coral,FL,33993,,2722 NW 10th Ter,Florida,5704,Street,Residential,Yes,12071,lee                      ,AS01,8138338429,
98,2729,10th,Ter,Cape Coral,FL,33993,,2729 NW 10th Ter,Florida,6208,Street,Residential,Yes,12071,lee                      ,AS01,2965299349,
99,2733,10th,Ter,Cape Coral,FL,33993,,2733 NW 10th Ter,Florida,6208,Street,Residential,Yes,12071,lee                      ,AS01,2316283923,
100,2734,10th,Ter,Cape Coral,FL,33993,,2734 NW 10th Ter,Florida,5704,Street,Residential,Yes,12071,lee                      ,AS01,5439104338,
101,2737,10th,Ter,Cape Coral,FL,33993,,2737 NW 10th Ter,Florida,6208,Street,Residential,Yes,12071,lee                      ,AS01,5894692454,
102,2741,10th,Ter,Cape Coral,FL,33993,,2741 NW 10th Ter,Florida,6208,Street,Residential,Yes,12071,lee                      ,AS01,2305144143,
103,2815,10th,Ter,Cape Coral,FL,33993,,2815 NW 10th Ter,Florida,5702,Street,Residential,Yes,12071,lee                      ,AS01,5684873150,
104,2818,10th,Ter,Cape Coral,FL,33993,,2818 NW 10th Ter,Florida,5702,Street,Residential,Yes,12071,lee                      ,AS01,5923960261,
105,2822,10th,Ter,Cape Coral,FL,33993,,2822 NW 10th Ter,Florida,5702,Street,Residential,Yes,12071,lee                      ,AS01,9828789212,
106,2823,10th,Ter,Cape Coral,FL,33993,,2823 NW 10th Ter,Florida,5702,Street,Residential,Yes,12071,lee                      ,AS01,5401397102,
107,2826,10th,Ter,Cape Coral,FL,33993,,2826 NW 10th Ter,Florida,5702,Street,Residential,Yes,12071,lee                      ,AS01,1902894340,
108,2831,10th,Ter,Cape Coral,FL,33993,,2831 NW 10th Ter,Florida,5702,Street,Residential,Yes,12071,lee                      ,AS01,4253828015,
109,2911,10th,Ter,Cape Coral,FL,33993,,2911 NW 10th Ter,Florida,5770,Street,Residential,Yes,12071,lee                      ,AS01,3336207112,
110,2914,10th,Ter,Cape Coral,FL,33993,,2914 NW 10th Ter,Florida,5769,Street,Residential,Yes,12071,lee                      ,AS01,2639334815,
111,2918,10th,Ter,Cape Coral,FL,33993,,2918 NW 10th Ter,Florida,5769,Street,Residential,Yes,12071,lee                      ,AS01,7887290323,
112,2919,10th,Ter,Cape Coral,FL,33993,,2919 NW 10th Ter,Florida,5770,Street,Residential,Yes,12071,lee                      ,AS01,9717458479,
113,2922,10th,Ter,Cape Coral,FL,33993,,2922 NW 10th Ter,Florida,5769,Street,Residential,Yes,12071,lee                      ,AS01,1768766314,
114,2923,10th,Ter,Cape Coral,FL,33993,,2923 NW 10th Ter,Florida,5770,Street,Residential,Yes,12071,lee                      ,AS01,7528873314,
115,2926,10th,Ter,Cape Coral,FL,33993,,2926 NW 10th Ter,Florida,5769,Street,Residential,Yes,12071,lee                      ,AS01,7252349522,
116,2927,10th,Ter,Cape Coral,FL,33993,,2927 NW 10th Ter,Florida,5770,Street,Residential,Yes,12071,lee                      ,AS01,4176563390,
117,3006,10th,Ter,Cape Coral,FL,33993,,3006 NW 10th Ter,Florida,5748,Street,Residential,Yes,12071,lee                      ,AS01,8380194204,
0,3293,Acapulco,Cir,Cape Coral,FL,33909,,3293 Acapulco Cir,Florida,5427,Street,Residential,Yes,12071,lee                      ,AS01,8157574987,
1,3294,Acapulco,Cir,Cape Coral,FL,33909,,3294 Acapulco Cir,Florida,5365,Street,Residential,Yes,12071,lee                      ,AS01,9836479365,
2,3295,Acapulco,Cir,Cape Coral,FL,33909,,3295 Acapulco Cir,Florida,5427,Street,Residential,Yes,12071,lee                      ,AS01,5858061891,
3,3296,Acapulco,Cir,Cape Coral,FL,33909,,3296 Acapulco Cir,Florida,5365,Street,Residential,Yes,12071,lee                      ,AS01,9173091486,
4,3297,Acapulco,Cir,Cape Coral,FL,33909,,3297 Acapulco Cir,Florida,5427,Street,Residential,Yes,12071,lee                      ,AS01,5661362037,
5,3298,Acapulco,Cir,Cape Coral,FL,33909,,3298 Acapulco Cir,Florida,5365,Street,Residential,Yes,12071,lee                      ,AS01,5588872163,
6,3300,Acapulco,Cir,Cape Coral,FL,33909,,3300 Acapulco Cir,Florida,5354,Street,Residential,Yes,12071,lee                      ,AS01,5547823993,
7,3301,Acapulco,Cir,Cape Coral,FL,33909,,3301 Acapulco Cir,Florida,5353,Street,Residential,Yes,12071,lee                      ,AS01,4004698984,
8,3302,Acapulco,Cir,Cape Coral,FL,33909,,3302 Acapulco Cir,Florida,5354,Street,Residential,Yes,12071,lee                      ,AS01,3445304359,
9,3304,Acapulco,Cir,Cape Coral,FL,33909,,3304 Acapulco Cir,Florida,5354,Street,Residential,Yes,12071,lee                      ,"AS01,AS16",9660687663,
10,3305,Acapulco,Cir,Cape Coral,FL,33909,,3305 Acapulco Cir,Florida,5353,Street,Residential,Yes,12071,lee                      ,AS01,2409081708,
11,3306,Acapulco,Cir,Cape Coral,FL,33909,,3306 Acapulco Cir,Florida,5354,Street,Residential,Yes,12071,lee                      ,AS01,3448061657,
12,3307,Acapulco,Cir,Cape Coral,FL,33909,,3307 Acapulco Cir,Florida,5353,Street,Residential,Yes,12071,lee                      ,AS01,6552931631,
13,3308,Acapulco,Cir,Cape Coral,FL,33909,,3308 Acapulco Cir,Florida,5354,Street,Residential,Yes,12071,lee                      ,AS01,1399911080,
14,3309,Acapulco,Cir,Cape Coral,FL,33909,,3309 Acapulco Cir,Florida,5353,Street,Residential,Yes,12071,lee                      ,AS01,4705112908,
15,3310,Acapulco,Cir,Cape Coral,FL,33909,,3310 Acapulco Cir,Florida,5354,Street,Residential,Yes,12071,lee                      ,AS01,5515915813,
16,3311,Acapulco,Cir,Cape Coral,FL,33909,,3311 Acapulco Cir,Florida,5353,Street,Residential,Yes,12071,lee                      ,AS01,8638904298,
17,3312,Acapulco,Cir,Cape Coral,FL,33909,,3312 Acapulco Cir,Florida,5354,Street,Residential,Yes,12071,lee                      ,AS01,1332883581,
18,3313,Acapulco,Cir,Cape Coral,FL,33909,,3313 Acapulco Cir,Florida,5353,Street,Residential,Yes,12071,lee                      ,AS01,2968067853,
19,3314,Acapulco,Cir,Cape Coral,FL,33909,,3314 Acapulco Cir,Florida,5354,Street,Residential,Yes,12071,lee                      ,AS01,3268243711,
20,3315,Acapulco,Cir,Cape Coral,FL,33909,,3315 Acapulco Cir,Florida,5353,Street,Residential,Yes,12071,lee                      ,AS01,1877508865,
21,3316,Acapulco,Cir,Cape Coral,FL,33909,,3316 Acapulco Cir,Florida,5354,Street,Residential,Yes,12071,lee                      ,AS01,9412653536,
22,3317,Acapulco,Cir,Cape Coral,FL,33909,,3317 Acapulco Cir,Florida,5353,Street,Residential,Yes,12071,lee                      ,AS01,3842390118,
23,3318,Acapulco,Cir,Cape Coral,FL,33909,,3318 Acapulco Cir,Florida,5354,Street,Residential,Yes,12071,lee                      ,AS01,8360861750,
24,3319,Acapulco,Cir,Cape Coral,FL,33909,,3319 Acapulco Cir,Florida,5353,Street,Residential,Yes,12071,lee                      ,AS01,1060156539,
25,3320,Acapulco,Cir,Cape Coral,FL,33909,,3320 Acapulco Cir,Florida,5354,Street,Residential,Yes,12071,lee                      ,AS01,3524919718,
26,3322,Acapulco,Cir,Cape Coral,FL,33909,,3322 Acapulco Cir,Florida,5354,Street,Residential,Yes,12071,lee                      ,AS01,5387219857,
